filename,int-boundsO0,big-arrO0,big-arr-10xO0,linkedO0,dlinkedO0,bintreeO0
/home/41k1/extr_gitsequencer.c_command_to_char.c,a,NA,NA,NA,NA,NA
/home/41k1/extr_gitpatch-ids.c_patch_id_defined.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitsha1-file.c_get_conv_flags.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitsha1-file.c_hash_algo_by_id.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitrefs..git-compat-util.h_git_is_dir_sep.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitread-cache.c_is_index_unborn.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitremote.c_remote_is_configured.c,-103,-103,-103,NA,NA,NA
/home/41k1/extr_gitprogress.c_progress_interval.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitrefsiterator.c_is_empty_ref_iterator.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitrefs..tempfile.h_is_tempfile_active.c,1,1,1,NA,NA,NA
/home/41k1/extr_gitquote.c_need_bs_quote.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitrefs..git-compat-util.h_git_skip_dos_drive_prefix.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitreflog-walk.c_reflog_walk_empty.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitrefs..cache.h_create_ce_flags.c,100,255,10,NA,NA,NA
/home/41k1/extr_gitrefs..trace.h_trace_pass_fl.c,1,1,1,NA,NA,NA
/home/41k1/extr_gittempfile.h_is_tempfile_active.c,1,1,1,NA,NA,NA
/home/41k1/extr_gitsequencer.c_count_commands.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitzlib.c_zerr_to_string.c,n,n,n,NA,NA,NA
/home/41k1/extr_gitremote.c_branch_has_merge_config.c,1,1,1,NA,NA,NA
/home/41k1/extr_gitsha256blocksha256.c_ch.c,100,255,10,NA,NA,NA
/home/41k1/extr_gitrefspacked-backend.c_packed_pack_refs.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitpretty.c_is_rfc822_special.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitsequencer.c_is_pick_or_similar.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_gitserve.c_always_advertise.c,1,1,1,NA,NA,NA
/home/41k1/extr_gitthelpertest-config.c_scope_name.c,n,NA,NA,NA,NA,NA
/home/41k1/extr_gitrefspacked-backend.c_packed_init_db.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitsha1-file.c_hash_algo_by_length.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitreflog-walk.c_get_reflog_recno_by_time.c,-1,-1,-1,NA,NA,NA
/home/41k1/extr_gitpkt-line.c_set_packet_header.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitblame.c_reverse_blame.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitzlib.c_zlib_buf_cap.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitstrbuf.c_is_rfc3986_reserved.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitcompat..list.h_list_empty.c,0,NA,NA,0,NA,NA
/home/41k1/extr_gitsplit-index.c_mark_base_index_entries.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitstrbuf.c_strbuf_trim_trailing_newline.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitrevision.c_mark_blob_uninteresting.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitrefs..hashmap.h_hashmap_disable_item_counting.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitrefs..list.h___list_del.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitlist.h___list_del.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitsha1dcsha1.c_SHA1DCSetCallback.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitrevision.c_relevant_commit.c,0,0,0,NA,NA,NA
/home/41k1/extr_goaccesssrccommons.c_get_percentage.c,100.000000,100.000000,100.000000,NA,NA,NA
/home/41k1/extr_gittrace.h_trace_pass_fl.c,1,1,1,NA,NA,NA
/home/41k1/extr_gittrace2tr2_tls.c_tr2tls_absolute_elapsed.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitsha1dcsha1.c_SHA1DCSetUseUBC.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitlist.h_list_empty.c,0,NA,NA,0,NA,NA
/home/41k1/extr_gitunpack-trees.c_mark_all_ce_unused.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitunpack-trees.c_mark_ce_used.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitwrapper.c_do_nothing.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitwrapper.c_set_try_to_free_routine.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitsha1dcsha1.c_SHA1DCSetDetectReducedRoundCollision.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitupload-pack.c_is_our_ref.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitsequencer.c_get_item_line_offset.c,-103,-103,-103,NA,NA,NA
/home/41k1/extr_gitsha1dcsha1.c_SHA1DCSetSafeHash.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitcompat..list.h___list_del.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gittransport.c_transport_refs_pushed.c,1,NA,NA,1,NA,NA
/home/41k1/extr_gitwt-status.c_short_submodule_status.c,z,z,z,NA,NA,NA
/home/41k1/extr_gitsub-process.h_subprocess_get_child_process.c,-103,-103,-103,NA,NA,NA
/home/41k1/extr_goaccesssrcwebsocket.c_ws_set_config_echomode.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitxdiffxdiffi.c_score_cmp.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsbrotlicencencode.c_EncodeWindowBits.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_goaccesssrcjson.c_set_json_nlines.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_goaccesssrcwebsocket.c_ws_set_config_frame_size.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_goaccesssrcgdashboard.c_set_max_values.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_goaccesssrcparser.c_valid_line.c,0,0,0,NA,NA,NA
/home/41k1/extr_goaccesssrcparser.c_uncount_invalid.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitunpack-trees.c_setup_collided_checkout_detection.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsbrotlicencencode.c_BrotliEncoderMaxCompressedSize.c,106,261,16,NA,NA,NA
/home/41k1/extr_goaccesssrcparser.c_reset_struct.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitxdiffxutils.c_xdl_num_out.c,NA,3,2,NA,NA,NA
/home/41k1/extr_goaccesssrcparser.c_include_uniq.c,1,1,1,NA,NA,NA
/home/41k1/extr_gitunpack-trees.c_restore_cache_bottom.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitnegotiator..list.h___list_del.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitxdiffxutils.c_xdl_mmfile_size.c,-103,-103,-103,NA,NA,NA
/home/41k1/extr_goaccesssrctcabdb.c_free_metrics.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_goaccesssrcutil.c_intlen.c,3,3,2,NA,NA,NA
/home/41k1/extr_h2odepshiredissds.c_sdsHdrSize.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsklibkstring.h_ks_len.c,18446744073709551513,18446744073709551513,18446744073709551513,NA,NA,NA
/home/41k1/extr_h2odepsbrotlicencencode.c_HashTableSize.c,256,256,256,NA,NA,NA
/home/41k1/extr_h2odepsbrotlicencencode.c_UnprocessedInputSize.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsbrotlicencbrotli_bit_stream.c_InitBlockTypeCodeCalculator.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsbrotlicencencode.c_CheckFlushComplete.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmruby-digestsrcpicohash.h__picohash_sha1_rol32.c,NA,NA,10240,NA,NA,NA
/home/41k1/extr_h2odepsmruby-dirsrcdir.c_mrb_mruby_dir_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepshiredisdict.c__dictReset.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepshiredishiredis.c_countDigits.c,3,3,2,NA,NA,NA
/home/41k1/extr_goaccesssrcgdns.c_gqueue_empty.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsbrotlicdecdecode.c_BrotliDecoderSetParameter.c,0,0,0,NA,NA,NA
/home/41k1/extr_gitcompatwin32....list.h___list_del.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepshiredissds.c_is_hex_digit.c,1,0,0,NA,NA,NA
/home/41k1/extr_goaccesssrcwebsocket.c_ws_set_config_strict.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepshiredissds.c_sdsReqType.c,a,a,a,NA,NA,NA
/home/41k1/extr_goaccesssrcgdns.c_gqueue_full.c,1,1,1,NA,NA,NA
/home/41k1/extr_goaccesssrcgdns.c_gqueue_init.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepshiredissds.c_hex_digit_to_int.c,13,0,0,NA,NA,NA
/home/41k1/extr_h2odepsklibbgzf.c_cache_block.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_goaccesssrcparser.c_inc_resp_size.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsbrotlicencencode.c_BrotliEncoderInitParams.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepshiredisasync.c_redisAsyncSetDisconnectCallback.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsbrotlicencencode.c_WrapPosition.c,100,255,10,NA,NA,NA
/home/41k1/extr_gitwt-status.c_wt_status_check_worktree_changes.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_gitxdiffxdiffi.c_group_next.c,-1,-1,-1,NA,NA,NA
/home/41k1/extr_h2odepsklibkstring.h_ks_str.c,H,H,H,NA,NA,NA
/home/41k1/extr_h2odepsmruby-digestsrcdigest.c_mrb_mruby_digest_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmruby-jsonsrcparson.c_hex_char_to_int.c,13,-1,-1,NA,NA,NA
/home/41k1/extr_h2odepsklibbgzf.c_load_block_from_cache.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsmruby-envsrcenv.c_mrb_mruby_env_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepshiredisasync.c___redisAsyncCopyError.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsklibbgzf.c_free_cache.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmruby-jsonsrcmrb_json.c_mrb_mruby_json_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_goaccesssrcwebsocket.c_ws_unmask_payload.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsbrotlicdec.transform.h_ToUpperCase.c,1,1,1,NA,NA,NA
/home/41k1/extr_h2odepsklibbgzf.c_bgzf_set_cache_size.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepshiredisread.c_readLongLong.c,-1,-1,-1,NA,NA,NA
/home/41k1/extr_h2odepshiredissds.c_sdsll2str.c,NA,3,2,NA,NA,NA
/home/41k1/extr_h2odepsklibbgzf.c_packInt32.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsklibkmath.c_kr_srand0.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepshiredissds.c_sdsull2str.c,NA,3,2,NA,NA,NA
/home/41k1/extr_h2odepsklibbgzf.c_packInt16.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmruby-class-new-fiber-safesrcclass-new-fiber-safe.c_mrb_mruby_class_new_fiber_safe_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-bin-mrbctoolsmrbcmrbc.c_mrb_init_mrbgems.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-bin-mrbctoolsmrbcmrbc.c_mrb_init_mrblib.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitcompatwin32....list.h_list_empty.c,0,NA,NA,0,NA,NA
/home/41k1/extr_h2odepsmrubyexamplesmrbgemsc_and_ruby_extension_examplesrcexample.c_mrb_c_and_ruby_extension_example_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubyexamplesmrbgemsc_extension_examplesrcexample.c_mrb_c_extension_example_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gittrailer.c_after_or_end.c,1,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmruby-jsonsrcparson.c_json_set_allocation_functions.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmruby-onig-regexpsrcmruby_onig_regexp.c_mrb_mruby_onig_regexp_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepslibyrmcdsset_compression.c_yrmcds_set_compression.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepslibyrmcdssocket.c_yrmcds_fileno.c,-103,-103,-103,NA,NA,NA
/home/41k1/extr_h2odepslibyrmcdscounter.c_yrmcds_cnt_fileno.c,-103,-103,-103,NA,NA,NA
/home/41k1/extr_h2odepslibyrmcdssend_text.c_textbuf_init.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-bin-mirbtoolsmirbmirb.c_ctrl_c_handler.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-bin-mrbctoolsmrbcmrbc.c_mrb_final_mrbgems.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-hash-extsrchash-ext.c_mrb_mruby_hash_ext_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-iosrcio.c_mrb_fd_cloexec.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmruby-errnosrcerrno.c_mrb_mruby_errno_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmruby-file-statsrcfile-stat.c_mrb_group_member.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsmruby-file-statsrcfile-stat.c_mrb_mruby_file_stat_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmruby-input-streamsrcmruby_input_stream.c_mrb_mruby_input_stream_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-bin-debuggertoolsmrdbmrdb.c_mrb_debug_context_set.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-bin-debuggertoolsmrdbmrdb.c_mrdb_state_set.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-iosrcio.c_mrb_io_flags_to_modenum.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-iosrcmruby_io_gem.c_mrb_mruby_io_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-evalsrceval.c_potential_upvar_p.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-exitsrcmruby-exit.c_mrb_mruby_exit_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcbitops.h_mask_u8.c,1,1,1,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcbitops.h_rotl32.c,NA,NA,10240,NA,NA,NA
/home/41k1/extr_h2odepsmruby-onig-regexpsrcmruby_onig_regexp.c_option_to_str.c,a,a,a,NA,NA,NA
/home/41k1/extr_h2odepsmruby-requiresrcrequire.c_mrb_mruby_require_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-bin-debuggertoolsmrdbapibreak.c_mrb_debug_get_breaknum.c,-103,-103,-103,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-bin-debuggertoolsmrdbcmdmisc.c_skip_char.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-class-extsrcclass.c_mrb_mruby_class_ext_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-compilercorecodegen.c_new_label.c,-103,-103,-103,NA,NA,NA
/home/41k1/extr_h2odepsmrubyexamplesmrbgemsc_extension_exampletestexample.c_mrb_c_extension_example_gem_test.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-array-extsrcarray.c_mrb_mruby_array_ext_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-object-extsrcobject.c_mrb_mruby_object_ext_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-objectspacesrcmruby_objectspace.c_mrb_mruby_objectspace_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubysrcvariable.c_namespace_p.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-randomsrcmt19937ar.c_mrb_random_init_genrand.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-bin-debuggertoolsmrdbcmdrun.c_dbgcmd_next.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-bin-debuggertoolsmrdbcmdrun.c_dbgcmd_step.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-mathsrcmath.c_mrb_mruby_math_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-metaprogsrcmetaprog.c_mrb_mruby_metaprog_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-randomsrcrandom.c_mrb_mruby_random_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-sprintfsrckernel.c_mrb_mruby_sprintf_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-compilercorecodegen.c_on_eval.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-evalsrceval.c_mrb_mruby_eval_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_gitnegotiator..list.h_list_empty.c,0,NA,NA,0,NA,NA
/home/41k1/extr_h2odepsmrubysrcvariable.c_mrb_vm_special_set.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubysrcclass.c_mrb_mod_dummy_visibility.c,100,255,10,NA,NA,NA
/home/41k1/extr_h2odepsmrubysrcdump.c_dump_flags.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcsha3.c_shuffle_in.c,5136,21845,68,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcsha3.c_shuffle_out.c,262154,983055,196608,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-string-extsrcstring.c_mrb_mruby_string_ext_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-kernel-extsrckernel.c_mrb_f_itself.c,100,255,10,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-kernel-extsrckernel.c_mrb_mruby_kernel_ext_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-range-extsrcrange.c_mrb_mruby_range_ext_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubysrcdump.c_get_irep_header_size.c,16,16,16,NA,NA,NA
/home/41k1/extr_h2odepsmrubysrcdump.c_get_iseq_block_size.c,18446744073709551212,18446744073709551212,18446744073709551212,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcbitops.h_write32_le.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrccurve25519.donna.c_s32_gte.c,-1,-1,-1,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcbitops.h_rotr32.c,NA,NA,41943040,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcbitops.h_write32_be.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-structsrcstruct.c_mrb_mruby_struct_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-symbol-extsrcsymbol.c_mrb_mruby_symbol_ext_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepsmicro-eccuECC.c_smax.c,100,255,10,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepsmicro-eccuECC.c_uECC_curve_public_key_size.c,-206,-206,-206,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-sleepsrcmrb_sleep.c_mrb_mruby_sleep_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-packsrcpack.c_hex2int.c,13,0,0,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-printsrcprint.c_mrb_mruby_print_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-proc-extsrcproc.c_mrb_mruby_proc_ext_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-string-extsrcstring.c_tr_bitmap_detect.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-string-extsrcstring.c_tr_bitmap_set.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-methodsrcmethod.c_mrb_mruby_method_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-numeric-extsrcnumeric_ext.c_mrb_mruby_numeric_ext_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-packsrcpack.c_mrb_mruby_pack_gem_final.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubymrbgemsmruby-timesrctime.c_is_leapyear.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepsmicro-eccuECC.c_uECC_set_rng.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlsfuzzfuzz-server-hello.c_fake_ticket_cb.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepspicohttpparserpicohttpparser.c_decode_hex.c,13,-1,-1,NA,NA,NA
/home/41k1/extr_h2odepspicohttpparserpicohttpparser.c_phr_decode_chunked_is_in_data.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcaes.c_gf_poly_mul2.c,200,229,20,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcbitops.h_incr_be.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubysrcstate.c_mrb_irep_incref.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubysrcsymbol.c_sym_inline_unpack_with_bit.c,a,a,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlslibpembase64.c_ptls_base64_decode_init.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlslibpembase64.c_ptls_base64_howlong.c,136,340,16,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcmodes.c_cf_ctr_discard_block.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcpoly1305.c_poly1305_min_reduce.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcbitops.h_incr_le.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrcbitops.h_mask_u32.c,1,1,1,NA,NA,NA
/home/41k1/extr_h2olibcommonhttp2client.c_get_max_buffer_size.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2olibcommonhttp2client.c_sz_min.c,100,255,10,NA,NA,NA
/home/41k1/extr_h2odepsmrubysrcgc.c_prepare_incremental_sweep.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsmrubysrchash.c_mrb_gc_mark_hash_size.c,18446744073709551410,18446744073709551410,18446744073709551410,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrccurve25519.tweetnacl.c_car25519.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlslibpicotls.c_ptls_get_context.c,-103,-103,-103,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrctestmodes.c_fill.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrctestutil.h_unhex_chr.c,n,a,a,NA,NA,NA
/home/41k1/extr_h2odepsneverbleedneverbleed.c_RSA_set_flags.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepsneverbleedneverbleed.c_expbuf_size.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2odepspicotlslibpicotls.c_build_aad.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlslibpicotls.c_extension_bitmap_is_set.c,0,0,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlstptlsbench.c_bench_mbps.c,800.000000,2040.000000,80.000000,NA,NA,NA
/home/41k1/extr_h2odepsssl-conservatoryopensslopenssl_hostname_validation.c_lowercase.c,100,255,10,NA,NA,NA
/home/41k1/extr_h2odepspicotlstopenssl.c_verify_cert_cb.c,1,1,1,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrccurve25519.donna.c_swap_conditional.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2olibcommontimerwheel.c_timer_slot.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2olibcommonurl.c_decode_hex.c,13,-1,-1,NA,NA,NA
/home/41k1/extr_h2olibcommonsocket.c_obtain_tcp_info.c,-1,-1,-1,NA,NA,NA
/home/41k1/extr_h2odepspicotlst..libpicotls.c_build_aad.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlsdepscifrasrccurve25519.naclref.c_squeeze.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2olibcommonsocket.c_h2o_socket_ssl_async_resumption_init.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlslibpicotls.c_ptls_is_psk_handshake.c,-103,-103,-103,NA,NA,NA
/home/41k1/extr_h2olibhttp2hpack.c_calc_capacity.c,201,511,21,NA,NA,NA
/home/41k1/extr_h2odepspicotlslibpicotls.c_ptls_get_data_ptr.c,NA,NA,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlst..libpicotls.c_ptls_is_server.c,-103,-103,-103,NA,NA,NA
/home/41k1/extr_h2odepspicotlst..libpicotls.c_extension_bitmap_is_set.c,0,0,NA,NA,NA,NA
/home/41k1/extr_h2odepspicotlslibpicotls.c_ptls_handshake_is_complete.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2olibhandlerfastcgi.c__isdigit.c,0,0,0,NA,NA,NA
/home/41k1/extr_h2olibcommoncache.c_get_timeleft.c,-306,-461,-216,NA,NA,NA
