filename,int-bounds,big-arr,big-arr-10x,linked,dlinked,bintree
/home/41k1/extr_darknetsrcnetwork.c_get_current_batch.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrcnetwork.c_get_layer_string.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetsrcutils.c_constrain_int.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetexampleslsd.c_train_colorizer.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrccost_layer.c_get_cost_string.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarmdtrace_isa.c_dtrace_arm_condition_true.c,0,1,2,NA,NA,NA
/home/41k1/extr_ccvlibccv_mser.c__ccv_mser_init_node.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrcstb_image.h_stbi__bitcount.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarm64disassembler.c_thumb32_instword_to_arm.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetsrcstb_image.h_stbi__bitreverse16.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetsrcnetwork.c_set_batch_network.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrcnetwork.c_network_width.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darknetsrccrnn_layer.c_increment_layer.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrcgru_layer.c_increment_layer.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrcstb_image.h_stbi__compute_y_16.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetsrcstb_image.h_stbi__high_bit.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetsrcnetwork.c_network_height.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darknetsrcblas.c_fill_cpu.c,NA,NA,0,NA,NA,NA
/home/41k1/extr_darknetsrcgru_layer.c_backward_gru_layer.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetexampleslsd.c_train_prog.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetexampleslsd.c_set_network_alpha_beta.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrcnetwork.c_network_inputs.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarm64disassembler.c_dtrace_decode_arm64.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarm64dtrace_isa.c_dtrace_instr_size.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarm64fasttrap_isa.c_condition_true.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarmconf.c_chrtoblk_set.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarmdisassembler.c_thumb32_instword_to_arm.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetsrcstb_image.h_stbi__rewind.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrcstb_image.h_stbi__setup_jpeg.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrcstb_image_write.h_stbiw__jpg_calcBits.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darknetsrcstb_image.h_stbi__clamp.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarmkern_machdep.c_pie_required.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetsrcnetwork.c_set_temp_network.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrcutils.c_int_to_alphanum.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdcryptorc4rc4.c_swap_bytes.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_ccvlibccv_mser.c__ccv_mscr_init_root.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarmfbt_arm.c_clear_itstate.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevmemdev.c_mdevlookup.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevvnshadow.c_bit.c,NA,NA,0,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarm64conf.c_chrtoblk_set.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarmfasttrap_isa.c_set_thumb_flag.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarmfbt_arm.c_get_itstate.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetsrcutils.c_int_index.c,NA,NA,0,NA,NA,NA
/home/41k1/extr_darknetsrcregion_layer.c_entry_index.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetsrcutils.c_sum_array.c,NA,NA,0,NA,NA,NA
/home/41k1/extr_darknetsrcutils.c_alphanum_to_int.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracedtrace.c_helper_open.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darknetsrcutils.c_translate_array.c,NA,NA,0,NA,NA,NA
/home/41k1/extr_darknetsrcstb_image_write.h_stbiw__jpg_DCT.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracedtrace.c_dtrace_buffer_drop.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracedtrace.c_dtrace_inscratch.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrcstb_image.h_stbi__tga_get_comp.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darknetsrcstb_image_write.h_stbiw__crc32.c,NA,NA,0,NA,NA,NA
/home/41k1/extr_darknetsrcutils.c_max_int_index.c,NA,NA,0,NA,NA,NA
/home/41k1/extr_darwin-xnuSETUPkextsymboltoolkextsymboltool.c_issymchar.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarmdtrace_isa.c_dtrace_getarg.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darknetsrcutils.c_scale_array.c,NA,NA,0,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracedtrace.c_dtrace_buffer_canalloc.c,0,1,2,NA,NA,NA
/home/41k1/extr_darknetsrctree.c_hierarchy_top_prediction.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtraceprofile_prvd.c__profile_open.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracedtrace.c_dtrace_aggregate_avg.c,NA,NA,0,NA,NA,NA
/home/41k1/extr_darwin-xnuSETUPkextsymboltoolkextsymboltool.c_iswhitespace.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarmfasttrap_isa.c_fasttrap_sigsegv.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_cs.c_cs_allow_invalid.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkdebug.c_kdbg_trace_data.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracedtrace.c_dtrace_aggregate_max.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darknetsrcutils.c_max_index.c,NA,NA,0,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_event.c_kevent_args_requesting_events.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_cs.c_csproc_get_prod_signed.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevi386conf.c_chrtoblk_set.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracedtrace.c_dtrace_aggregate_count.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracedtrace_glue.c__dtrace_register_anon_DOF.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_cs.c_cs_entitlement_flags.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracedtrace.c_dtrace_aggregate_min.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracedtrace.c_dtrace_aggregate_sum.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracefbt.c__fbt_open.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevi386dis_tables.c_dtrace_rex_adjust.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevarm64fasttrap_isa.c_set_thumb_flag.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracedtrace.c_helper_close.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_memorystatus.c_memorystatus_on_inactivity.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_memorystatus.c_proc_memstat_terminated.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevi386unix_signal.c_siginfo_user_to_user64_x86.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracesystrace.c_systrace_stub.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_cs.c_csproc_hardened_runtime.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_credential.c_posix_cred_label.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_curllibslist.c_slist_get_last.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_curllibsmtp.c_state.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_cs.c_cs_restricted.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_event.c_filt_wlturnstile_interlock_is_workq.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracelockstat.c__lockstat_open.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracesdt.c__sdt_open.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_aio.c_aio_active_requests_for_process.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtraceblist.c_blst_leaf_alloc.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevdtracefasttrap.c__fasttrap_open.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevvnshadow.c_shadow_map_block_to_band.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_aio.c_aio_proc_mutex.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_memorystatus.c_memorystatus_get_proccnt_upto_priority.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevvnshadow.c_shadow_map_shadow_size.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_aio.c_aio_workq_mutex.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_aio.c_should_cancel.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsddevi386dis_tables.c_dtrace_vex_adjust.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_exec.c_load_return_to_errno.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_memorystatus.c_memorystatus_priority_band_name.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernbsd_init.c_bsd_exec_setup.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkdebug.c_kdbg_set_nkdbufs.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_memorystatus.c_set_vm_map_fork_pidwatch.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_event.c_fill_kqueueinfo.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_getuid.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_in_teardown.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_forcequota.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_getgid.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_cs.c_csblob_get_base_offset.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_resource.c_get_task_atime_policy.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_cs.c_csblob_get_flags.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_cs.c_csblob_get_platform_binary.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_get_tx_compl_callback_index_locked.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_pid.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_exiting.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_cs.c_csblob_get_addr.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_event.c_filt_usertouch.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_did_throttle.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_persona.c_persona_get.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_aio.c_aio_get_process_count.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_memorystatus.c_is_reason_zone_map_exhaustion.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_memorystatus.c_memorystatus_build_state.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_memorystatus.c_memorystatus_validate_track_flags.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_set_responsible_pid.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_prot.c_proc_issetugid.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_resource.c_do_background_socket.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_uniqueid.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_was_throttled.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_resource.c_get_thread_atime_policy.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_sig.c_sigaltstack_kern_to_user64.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_IS_64BIT_PROCESS.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_best_name.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_memorystatus.c_is_reason_thrashing.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_cs.c_csblob_get_signer_type.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_sig.c_signal_is_restricted.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_get_tx_compl_data.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_pidversion.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_ppid.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_sig.c_sigaltstack_user64_to_kern.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_event.c_knote_get_qos_override_index.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_task.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_ucred.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_get_csum_performed.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_exit.c_siginfo_user_to_user64.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_is_forcing_hfs_case_sensitivity.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_proc.c_proc_noremotehang.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_pkthdr_setlen.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_sig.c_sigaction_kern_to_user64.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_subr.c_uio_setresid.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_subr.c_uio_setrw.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_get_vlan_tag.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_clear_vlan_tag.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_inbound_modified.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_resource.c_set_thread_atime_policy.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_socketfilter.c_sflt_retain_locked.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_set_timestamp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_resource.c_update_rusage_info_child.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkerntty_compat.c_ttcompatsetlflags.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernubc_subr.c_cs_find_md.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernubc_subr.c_mach_to_bsd_errno.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_set_vlan_tag.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernsubr_sbuf.c___ctype_b_loc.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_memorystatus.c_proc_get_memstat_priority.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_memorystatus.c_proc_jetsam_state_is_active_locked.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_get_timestamp_requested.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_get_tso_requested.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_clear_csum_performed.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_clear_csum_requested.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernsys_ulock.c_ull_key_match.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_mbuf.c_slab_is_detached.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdlibkernlibkern.h_lmin.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdlibkernlibkern.h_max.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernsys_ulock.c_wait_result_to_return_code.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkerntty.c_isctty_sp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_socketfilter.c_sockopt_direction.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_socketfilter.c_sockopt_level.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket.c_get_sockev_state.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernproc_info.c_proc_listcoalitions.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_subr.c_uio_rw.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_subr.c_uio_setoffset.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_subr.c_uio_offset.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_subr.c_uio_resid.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkerntty_compat.c_ttcompatspeedtab.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_socket.c_sock_iskernel.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_symfile.c_kern_file_mount.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_connect_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_control_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_detach_notsupp.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_preconnect_null.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_rcvd_notsupp.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_get_csum_requested.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_get_flowid.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_set_csum_requested.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdlibkernlibkern.h_imax.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_socketfilter.c_sockopt_valsize.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_set_csum_performed.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkerntty_compat.c_ttcompatgetflags.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_socketfilter.c_sockopt_name.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkerntty_conf.c_ldisc_deregister.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_sosend_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_sb_notify.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdlibkernurl_encode.c_hex2int.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_abort_notsupp.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdlibkernlibkern.h_lmax.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_connect2_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_listen_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdlibkernlibkern.h_min.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdlibkernlibkern.h_ulmax.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdlibkernlibkern.h_imin.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket.c_somultipages.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_attach_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_disconnectx_notsupp.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_disconnect_notsupp.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_bind_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_peeraddr_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_accept_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_sosend_list_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_get_status.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_get_timestamp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkerntty_ptmx.c_ptmx_knote_tty.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdmiscfsdevfsdevfs_vnops.c_devfs_update_needed.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_socanwrite.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_shutdown_notsupp.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_send_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdlibkernurl_encode.c_isprint.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket.c_so_get_restrictions.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdnetcontent_filter.c_cfil_queue_len.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdmiscfsspecfsspec_vnops.c_sys_override_io_throttle.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdnetbridgestp.c_bstp_calc_path_cost.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdnetcontent_filter.c_cfil_info_idle_timed_out.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_send_list_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdnetcontent_filter.c_cfil_queue_offset_last.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdnetdlil.c_if_purgeaddrs.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdmiscfsdevfsdevfs_tree.c_devfs_ref_node.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_sockaddr_notsupp.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdnetclassqclassq_subr.c_ifclassq_ev2str.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_sosendallatonce.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernkern_credential.c_posix_cred_get.c,0,NA,1,NA,NA,NA
/home/41k1/extr_darwin-xnubsdlibkernlibkern.h_ulmin.c,0,1,2,NA,NA,NA
/home/41k1/extr_darwin-xnubsdkernuipc_socket2.c_pru_socheckopt_null.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdmiscfsspecfsspec_vnops.c_spec_pathconf.c,0,NA,NA,NA,NA,NA
/home/41k1/extr_darwin-xnubsdmiscfsdevfsdevfs_vnops.c_dn_mark_for_delayed_times_update.c,0,NA,NA,NA,NA,NA
