filename,int-boundsO0,big-arrO0,big-arr-10xO0,linkedO0,dlinkedO0,bintreeO0
/home/seed2/extr_reactosdllwin32jscriptparser.tab.c_allow_auto_semicolon.c,1,1,1,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmimxdw_hdmi-imx.c_dw_hdmi_imx_encoder_disable.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversbusfsl-mcfsl-mc-msi.c_fsl_mc_msi_update_chip_ops.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_nginxsrcmailngx_mail_pop3_handler.c_ngx_mail_pop3_stls.c,0,0,0,NA,NA,NA
/home/seed2/extr_stbtestsprereleasestb_lib.h_stb_skipnewline.c,H,H,H,NA,NA,NA
/home/seed2/extr_linuxdriversnetwirelessrealtekrtl8192cucorertw_mp_ioctl.c_oid_rt_pro_qry_pwrstate_hdl.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxfsblock_dev.c_dio_bio_write_op.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxfsext4fsmap.c_ext4_getfsmap_rec_before_low_key.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxarchpowerpcperfpower5-pmu.c_power5_get_constraint.c,0,0,0,NA,NA,NA
/home/seed2/extr_obs-studiopluginswin-capturegame-capture.c_use_anticheat.c,0,0,0,NA,NA,NA
/home/seed2/extr_labpythondmlab_module.c_get_module_state.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversusbhostdwc_otgdwc_otg_cil.c_dwc_otg_get_param_dev_endpoints.c,-103,-103,-103,NA,NA,NA
/home/seed2/extr_linuxdriversnetwirelessathwil6210txrx.c_wil_tx_fini.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_darwin-xnutoolstestsaffinitypool.c_reader_writer_fn.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_hashcatsrcmodulesmodule_05400.c_module_init.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_BGAQRCode-Androidzbarsrcmainjnizbardecodercode39.c_check_width.c,1,1,1,NA,NA,NA
/home/seed2/extr_linuxvirtkvmarmvgicvgic-its.c_vgic_mmio_read_its_iidr.c,0,0,0,NA,NA,NA
/home/seed2/extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_minu_Slot_inst_encode.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmexynosexynos_drm_ipp.c___ipp_format_get.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmmsmadrenoadreno_pm4.xml.h_CP_COND_WRITE_4_WRITE_ADDR.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversmediaplatformti-vpevpdma_priv.h_dtd_get_1d.c,0,0,0,NA,NA,NA
/home/seed2/extr_darwin-xnulibsyscallmachmachmach_right.h_mach_right_send.c,100,255,10,NA,NA,NA
/home/seed2/extr_linuxdriversgpuhost1xhwhw_host1x01_sync.h_host1x_sync_cbstat_cbclass_v.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversmmchostdavinci_mmc.c_mmc_davinci_cpufreq_register.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversmediausbpulse8-cecpulse8-cec.c_pulse8_received.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxblockcfq-iosched.c_cfqg_stats_update_io_add.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxsoundpcihdapatch_realtek.c_gpio_led_power_filter.c,100,255,10,NA,NA,NA
/home/seed2/extr_linuxnetcoredev.c_netdev_set_addr_lockdep_class.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_micropythonpyunicode.c_unichar_isspace.c,NA,0,NA,NA,NA,NA
/home/seed2/extr_libuvsrcunixsunos.c_uv_fs_event_init.c,0,0,0,NA,NA,NA
/home/seed2/extr_php-srcextpcrepcre2libsljitsljitNativeTILEGX-encoder.c_create_Opcode_X0.c,1073741824,1879048192,536870912,NA,NA,NA
/home/seed2/extr_linuxdriversgpuvgavgaarb.c_vga_arb_device_card_gone.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversxen..pcipci.h_pcie_aspm_init_link_state.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_reactosdlldirectxwined3dx9_36preshader.c_pres_ge.c,NA,1.000000,1.000000,NA,NA,NA
/home/seed2/extr_linuxdriversmediadvb-frontendsstb6000.c_stb6000_get_frequency.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversiommuomap-iommu.h_iotlb_cr_valid.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriverscryptoqatqat_commonadf_common_drv.h_adf_disable_sriov.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriverscryptoinside-securesafexcel_ring.c_safexcel_ring_rollback_wptr.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_obs-studiolibobsobs-display.c_obs_display_set_background_color.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversscsihpsa.c_hpsa_get_cmd_index.c,-103,-103,-103,NA,NA,NA
/home/seed2/extr_linuxdriversipackdevicesipoctal.c_ipoctal_reset_stats.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_obs-studiodepslzmaliblzmacheck....commontuklib_integer.h_write32ne.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmi915intel_dp.c_edp_detect.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversinfinibandhwbnxt_remain.c_bnxt_re_fill_fw_msg.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_nginxsrchttpngx_http_upstream.c_ngx_http_upstream_ignore_header_line.c,0,0,0,NA,NA,NA
/home/seed2/extr_reactosdlldirectxd3d9format.c_IsStencilFormat.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversinputmouseelantech.c_elantech_convert_res.c,70,131,35,NA,NA,NA
/home/seed2/extr_linuxnetbatman-advhard-interface.c_batadv_is_cfg80211_hardif.c,0,0,0,NA,NA,NA
/home/seed2/extr_tenginesrceventngx_event_openssl.c_ngx_ssl_verify_callback.c,1,1,1,NA,NA,NA
/home/seed2/extr_linuxdrivershwmonnpcm750-pwm-fan.c_npcm7xx_pwm_cz_get_cur_state.c,0,0,0,NA,NA,NA
/home/seed2/extr_ccvlib3rdpartysqlite3sqlite3.c_sqlite3ExprCachePinRegister.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversusbdwc2params.c_dwc2_set_ltq_params.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_stbtools..stb.h_stb_bitreverse.c,637534208,4278190080,1342177280,NA,NA,NA
/home/seed2/extr_darwin-xnusecuritymac_internal.h_mac_proc_check_enforce.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversusbchipideaotg_fsm.c_b_aidl_bdis_tmout.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxarchx86xenxen-ops.h_xen_init_lock_cpu.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversnetdsamv88e6xxxglobal2.h_mv88e6xxx_g2_misc_4_bit_port.c,0,0,0,NA,NA,NA
/home/seed2/extr_reactosdllwin32mshtmlpluginhost.c_get_pos_rect.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxsoundsoccodecswm9081.c_wm9081_volatile_register.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversusbgadgetudcfsl_usb2_udc.h_fsl_udc_clk_init.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxarcharmplat-samsungadc.c_s3c_adc_default_select.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversblocknull_blk_main.c_null_release.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversvideoconsolesticon.c_sticon_switch.c,1,1,1,NA,NA,NA
/home/seed2/extr_linuxdriversmediai2cmt9t001.c_mt9t001_enum_frame_size.c,0,0,0,NA,NA,NA
/home/seed2/extr_php-srcextopcachejitdynasmminilua.c_getunopr.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_PC_PRIM_VTX_CNTL_POLYMODE_BACK_PTYPE.c,0,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversscsiqla2xxxqla_inline.h_qla24xx_calc_iocbs.c,21,52,3,NA,NA,NA
/home/seed2/extr_numpynumpylinalglapack_litef2c_d_lapack.c_dlaisnan_.c,0,0,0,NA,NA,NA
/home/seed2/extr_darwin-xnubsdnetinetip_fw2_compat.c_fill_cmd.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxfsubifsioctl.c_ubifs2ioctl.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversmediaplatforms3c-camifcamif-capture.c_s3c_camif_vidioc_s_input.c,0,0,0,NA,NA,NA
/home/seed2/extr_nodemcu-firmwareappplatformplatform.h_platform_uart_exists.c,0,0,0,NA,NA,NA
/home/seed2/extr_rufussrcstdfn.c_isprime.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxfscramfsinode.c_cramfs_physmem_mmap_capabilities.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversinfinibandhwvmw_pvrdmapvrdma.h_pvrdma_wc_status_to_ib.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxarchx86math-emufpu_tags.c_FPU_empty_i.c,1,1,1,NA,NA,NA
/home/seed2/extr_linuxdriversnetwirelessstcw1200debug.h_cw1200_debug_txed_multi.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxarchx86kernelapicbigsmp_32.c_bigsmp_get_apic_id.c,0,0,0,NA,NA,NA
/home/seed2/extr_darwin-xnubsdsecurityauditaudit_syscalls.c_auditctl.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxsoundaoacodecstas.c_tas_snd_drc_range_info.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversttyseriallpc32xx_hs.c_serial_lpc32xx_get_mctrl.c,0,0,0,NA,NA,NA
/home/seed2/extr_swayswaytreecontainer.c_container_is_fullscreen_or_child.c,1,NA,NA,1,NA,NA
/home/seed2/extr_lua-nginx-modulesrcngx_http_lua_args.c_ngx_http_lua_ffi_req_get_querystring_len.c,18446744073709551513,18446744073709551513,18446744073709551513,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_A6XX_TEX_CONST_4_BASE_LO.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxsoundsocsamsungi2s.c_is_opened.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversiiomagnetometerak8975.c_ak8963_09911_raw_to_gauss.c,5343,8976,3234,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmamddisplaydcdce110dce110_compressor.c_controller_id_to_index.c,0,NA,NA,NA,NA,NA
/home/seed2/extr_libui_wipexamples_opentypemain.c_handlerMouseCrossed.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_emscriptentestslzmalzmaLzFind.c_MatchFinder_Normalize3.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversmediai2cmt9m032.c_mt9m032_try_ctrl.c,0,0,0,NA,NA,NA
/home/seed2/extr_darwin-xnubsdvfsvfs_bio.c_bufattr_nocache.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriverscpufreqintel_pstate.c_intel_pstate_exit_perf_limits.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversnetethernetchelsiolibcxgblibcxgb_ppm.h_cxgbi_ppm_sw_tag_is_usable.c,1,1,1,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmi915selftestsi915_sw_fence.c_mock_name.c,f,f,f,NA,NA,NA
/home/seed2/extr_linuxfsocfs2journal.h_ocfs2_calc_group_alloc_credits.c,4,4,4,NA,NA,NA
/home/seed2/extr_linuxdriversinfinibandcoreuverbs_std_types_flow_action.c_flow_action_esp_replay_def_ok.c,0,0,0,NA,NA,NA
/home/seed2/extr_emscriptensystemliblibcmuslsrccryptcrypt_md5.c_rol.c,NA,NA,10240,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmi915intel_drv.h_intel_crtc_enable_pipe_crc.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_openpilotphonelibsnanovgfontstash.h_fons__getVertAlign.c,0.000000,0.000000,0.000000,NA,NA,NA
/home/seed2/extr_linuxkerneleventscore.c_perf_swevent_stop.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversinfinibandulpsrptib_srpt.c_srpt_get_tag.c,1,1,1,NA,NA,NA
/home/seed2/extr_linuxdriversnetethernetciscoenicvnic_rq.h_vnic_rq_next_index.c,4294967193,4294967193,4294967193,NA,NA,NA
/home/seed2/extr_ccvlibcuda..ccv.h_ccv_rect_is_zero.c,0,NA,NA,NA,NA,NA
/home/seed2/extr_linuxarchx86kernelcpuintel.c_srat_detect_node.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversusbstorage....scsisd.h_sd_zbc_print_zones.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversnetethernetmellanoxmlxswcmd.h_mlxsw_cmd_status_str.c,q,q,q,NA,NA,NA
/home/seed2/extr_gitgit-compat-util.h_is_missing_file_error.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxfscifstransport.c_cifs_wait_mtu_credits.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxarchshmath-emumath.c_fsts.c,0,0,0,NA,NA,NA
/home/seed2/extr_darwin-xnubsdnetnecp.c_necp_policy_result_get_parameter_pointer_from_buffer.c,NA,-103,-103,NA,NA,NA
/home/seed2/extr_linuxdriversplatformx86intel_pmc_core.c_pmc_core_adjust_slp_s0_step.c,0,0,0,NA,NA,NA
/home/seed2/extr_hashcatsrcmodulesmodule_00060.c_module_init.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversnetethernetmellanoxmlx5coreen_rx.c_mlx5e_icosq_wrap_cnt.c,-103,-103,-103,NA,NA,NA
/home/seed2/extr_radare2libranal..includer_utilr_itv.h_r_itv_size.c,-103,NA,NA,NA,NA,NA
/home/seed2/extr_anypixelfirmwarecontrollerThirdPartyETHsrcstm32f4x7_eth.c_ETH_GetDMATxDescCollisionCount.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversspispi.c_spi_controller_check_ops.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxtoolsperfutilintel-pt-decoder....utiltarget.h_target__has_task.c,1,1,1,NA,NA,NA
/home/seed2/extr_linuxdriversnetwirelessinteliwlegacycommon.h_il_is_associated.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmmsmdsidsi.xml.h_DSI_28nm_8960_PHY_TIMING_CTRL_8_HS_RQST.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxnetiucvaf_iucv.c_afiucv_pm_prepare.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmmsmadrenoadreno_pm4.xml.h_REG_CP_SET_DRAW_STATE__2.c,302,767,32,NA,NA,NA
/home/seed2/extr_linuxdriversstagingrtl8723bscorertw_mlme.c_rtw_is_same_ibss.c,1,1,1,NA,NA,NA
/home/seed2/extr_linuxdriverspcipci-label.c_device_has_dsm.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxarchx86kernelcpucommon.c_wait_for_master_cpu.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversnetwirelessintersilorinocoorinoco_usb.c_ezusb_reply_inc.c,101,1,11,NA,NA,NA
/home/seed2/extr_gitbuiltinindex-pack.c_is_delta_type.c,1,NA,NA,NA,NA,NA
/home/seed2/extr_The-Art-Of-Programming-By-Julyebookcodec6.9：Trie树.c_incTrieNode.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxarchx86mmpat.c_get_page_memtype.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmamdpowerplaysmumgrfiji_smumgr.c_get_scl_sda_value.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxfsxfslibxfsxfs_da_format.c_xfs_dir2_data_entry_p.c,NA,-103,-103,NA,NA,NA
/home/seed2/extr_opensslcryptobiobio_lib.c_BIO_next.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmamdamdgpusi_ih.c_si_ih_set_powergating_state.c,0,0,0,NA,NA,NA
/home/seed2/extr_ccvlibccv.h_ccv_point.c,"100
100","255
255","10
10",NA,NA,NA
/home/seed2/extr_linuxdriversnetethernetdectulipinterrupt.c_phy_interrupt.c,0,0,0,NA,NA,NA
/home/seed2/extr_opensslcryptomodesocb128.c_ocb_ntz.c,2,0,1,NA,NA,NA
/home/seed2/extr_radare2librasmarchhppagnuhppa-dis.c_extract_5r_store.c,0,0,0,NA,NA,NA
/home/seed2/extr_radare2librasmarchtms320c55x_plus..tms320_p.h_le24.c,100,255,10,NA,NA,NA
/home/seed2/extr_mimikatzmodulessqlite3_omit.c_sqlite3Pow10.c,10000000000000002101697803323328251387822715387464188032188166609887360023982790799717755191065313280.000000,1000000000000000405203471749632345419882149767845446218224763610173108155667148144548206983510949786648805142042101637107774405017306152425933592546209857769066644399783611472878653553319548469570575175566489928833096292883906673461747518354468587362582528.000000,10000000000.000000,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmamddisplaydcdcn10dcn10_dpp_dscl.c_dpp1_dscl_is_lb_conf_valid.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxfsnilfs2segbuf.c_nilfs_segbuf_map_cont.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_libuiunixwindow.c_defaultOnPositionContentSizeChanged.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_darwin-xnubsddevi386dis_tables.c_dtrace_rex_adjust.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_nodemcu-firmwareappsqlite3sqlite3.c_findRightmost.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversdmaioatinit.c_is_skx_ioat.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversclkpxaclk-pxa3xx.c_clk_pxa3xx_core_get_rate.c,100,255,10,NA,NA,NA
/home/seed2/extr_linuxsoundsocsoc-core.c_soc_cleanup_card_debugfs.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversmediapcicobaltcobalt-omnitek.c_descriptor_list_end_of_chain.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversmediadvb-frontendsdvb_dummy_fe.c_dvb_dummy_fe_sleep.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxsoundsoccodecsmax98926.c_max98926_readable_register.c,1,1,1,NA,NA,NA
/home/seed2/extr_linuxdriversmtdnandrawau1550nd.c_au1550_select_chip.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_reactosdlldirectxd3d9format.c_RemoveAlphaChannel.c,100,255,10,NA,NA,NA
/home/seed2/extr_linuxdriversinfinibandhwqibqib_iba7322.c_qib_7322_sdma_init_early.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_hashcatsrcmodulesmodule_15300.c_module_init.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_masscansrcstub-pcap.c_null_PCAP_CAN_SET_RFMON.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxfsnilfs2segment.c_nilfs_segctor_buffer_rest.c,103,103,103,NA,NA,NA
/home/seed2/extr_linuxdriversmiscsgi-xpxp_sn2.c_xp_socket_pa_sn2.c,100,255,10,NA,NA,NA
/home/seed2/extr_linuxdriversscsimac_esp.c_mac_esp_dma_drain.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_stbstb_vorbis.c_stb_vorbis_get_info.c,"-52
-103
-103
-103
-103
-103","-52
-103
-103
-103
-103
-103","-52
-103
-103
-103
-103
-103",NA,NA,NA
/home/seed2/extr_linuxfsnfsclient.c_nfs_cleanup_cb_ident_idr.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversmddm-thin.c_passdown_enabled.c,-103,-103,-103,NA,NA,NA
/home/seed2/extr_linuxdriverspinctrlcore.c_pinctrl_remove_device_debugfs.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_tenginesrchttpngx_http_parse.c_ngx_http_parse_uri.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversnetethernetcaviumcommoncavium_ptp.h_cavium_ptp_put.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_redissrcquicklist.c_quicklistSetFill.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversnetethernetchelsiocxgb4t4_hw.c_t4_use_ldst.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmnouveaunvkmsubdevclkgm20b.c_pl_to_div.c,100,255,10,NA,NA,NA
/home/seed2/extr_linuxmmslub.c_node_match.c,1,1,1,NA,NA,NA
/home/seed2/extr_darwin-xnuosfmkarm64lowmem_vectors.c_patch_low_glo_vm_page_info.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversstagingvboxvideovbox_mode.c_vbox_crtc_disable.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversnetethernetstmicrostmmacdwxgmac2_descs.c_dwxgmac2_init_tx_desc.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_darwin-xnutoolsteststestkextpgokextpgokext.c_pgokext_start.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversisdngigasetser-gigaset.c_gigaset_set_line_ctrl.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxnetbluetoothhci_event.c_hci_to_mgmt_reason.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversnetethernetchelsiocxgb4t4_hw.c_cc_to_fwcap_pause.c,0,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_RB_STENCIL_CONTROL_ZPASS.c,0,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversttyvtkeyboard.c_k_ascii.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversvideofbdevomap2omapfbomapfb-ioctl.c_get_mem_idx.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdrivershwmonnct6775.c_reg_to_pwm_enable.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxnetvmw_vsockvirtio_transport_common.c_virtio_transport_get_buffer_size.c,-103,-103,-103,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_REG_A3XX_SP_FS_IMAGE_OUTPUT.c,9048,9203,8958,NA,NA,NA
/home/seed2/extr_xhyvesrctask_switch.c_stack_desc.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmamddisplaydcbiosdce110command_table_helper_dce110.c_clock_source_id_to_atom_phy_clk_src_id.c,0,NA,NA,NA,NA,NA
/home/seed2/extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_or_Slot_xt_flix64_slot2_encode.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_gitpack-bitmap.c_show_commit.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmomapdrmdssdispc.c_dispc_get_num_ovls.c,-103,-103,-103,NA,NA,NA
/home/seed2/extr_linuxdriversmediapciddbridgeddbridge-sx8.c_init.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversnetethernetfealnx.c_netdev_set_msglevel.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversstagingrtl8188eucorertw_wlan_util.c_is_client_associated_to_ap.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversphytegraxusb-tegra210.c_tegra210_usb2_port_enable.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversusbcoreof.c_usb_of_has_combined_node.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmradeonrv6xx_dpm.c_rv6xx_next_vco_step.c,"-206
-103","-365
-103","-113
-103",NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmi915i915_sw_fence.c_debug_fence_init.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_gitpackfile.c_sz_fmt.c,100,255,10,NA,NA,NA
/home/seed2/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_rd_lseek_file.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversinputmousecyapa_gen5.c_cyapa_sort_pip_bl_exit_data.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_A4XX_VPC_ATTR_TOTALATTR.c,0,0,0,NA,NA,NA
/home/seed2/extr_openpilotphonelibsnanovgstb_truetype.h_stbrp_pack_rects.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversstagingrtl8723bshalrtl8723b_cmd.c_rtl8723b_set_FwAoacRsvdPage_cmd.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversacpinfitcore.c_sizeof_flush.c,18446744073709551208,18446744073709551208,18446744073709551208,NA,NA,NA
/home/seed2/extr_linuxdriversstagingvboxvideovbox_mode.c_vbox_mode_valid.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_mongooseexamplesapi_serversqlite3.c_pcacheMergeDirtyList.c,-103,NA,NA,-103,NA,NA
/home/seed2/extr_linuxdriversgpudrmamdamdgpuamdgpu_amdkfd_gfx_v9.c_get_queue_mask.c,256,64,16,NA,NA,NA
/home/seed2/extr_emscriptensystemliblibcmuslsrcthreadpthread_attr_setstacksize.c_pthread_attr_setstacksize.c,0,0,0,NA,NA,NA
/home/seed2/extr_ijkplayerijkmediaijksdlandroidijksdl_aout_android_audiotrack.c_SDL_Init_AoutAndroid.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversstagingrtl8712rtl871x_ioctl_rtl.c_oid_rt_get_large_packet_crc_hdl.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversideide-devsets.c_set_pio_mode_abuse.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmmsmhdmihdmi.xml.h_HDMI_INFOFRAME_CTRL1_AUDIO_INFO_LINE.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversgpuhost1xhwhost1x02_hardware.h_host1x_opcode_incr.c,274989156,285147391,269090826,NA,NA,NA
/home/seed2/extr_reactosbaseapplicationsmstscbsops.c_bs_set_pixel_on.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_radare2librbinpbin_dyldcache.c_prot2perm.c,1,7,2,NA,NA,NA
/home/seed2/extr_linuxdriversmmccoremmc.c_mmc_can_sleep.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversgpiogpio-104-idio-16.c_idio_16_irq_ack.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportsxxxwin.c_ui_create_bitmap.c,0,0,0,NA,NA,NA
/home/seed2/extr_darknetsrcgemm.c_gemm_tt.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_linuxdriversgpudrmarmadaarmada_overlay.c_armada_csc.c,0,0,0,NA,NA,NA
/home/seed2/extr_hashcatsrcmodulesmodule_18200.c_module_init.c,NA,NA,NA,NA,NA,NA
/home/seed2/extr_mpvosdepandroidposix-spawn.c_posix_spawn_file_actions_init.c,0,0,0,NA,NA,NA
/home/seed2/extr_linuxdriversinputrmi4rmi_driver.c_rmi_is_physical_driver.c,0,0,0,NA,NA,NA
/home/seed2/extr_mongooseexamplesCC3200main.c_SimpleLinkSockEventHandler.c,NA,NA,NA,NA,NA,NA
